pygame 2.6.1 (SDL 2.28.4, Python 3.12.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
Track 0: allstar
MetaMessage('track_name', name='allstar', time=0)
MetaMessage('text', text='By Smash Mouth', time=0)
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=55 velocity=110 time=2
note_on channel=9 note=55 velocity=0 time=160
note_on channel=9 note=41 velocity=110 time=416
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=55 velocity=110 time=13058
note_on channel=9 note=55 velocity=0 time=160
note_on channel=9 note=41 velocity=110 time=416
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=55 velocity=110 time=2
note_on channel=9 note=55 velocity=0 time=160
note_on channel=9 note=41 velocity=110 time=416
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=55 velocity=110 time=2
note_on channel=9 note=55 velocity=0 time=160
note_on channel=9 note=41 velocity=110 time=416
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=94
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=94
MetaMessage('end_of_track', time=0)
Track 7: Staff-4-2
MetaMessage('midi_port', port=0, time=0)
MetaMessage('track_name', name='Staff-4-2', time=0)
control_change channel=9 control=7 value=127 time=0
control_change channel=9 control=10 value=64 time=0
note_on channel=9 note=35 velocity=110 time=6144
note_on channel=9 note=35 velocity=0 time=142
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=142
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=142
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=38 velocity=0 time=22
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=38 velocity=0 time=22
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=38 velocity=0 time=22
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=38 velocity=0 time=22
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=38 velocity=0 time=22
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=38 velocity=0 time=22
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=38 velocity=0 time=22
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=38 velocity=0 time=22
